id,sex,bdate,has_photo,has_mobile,followers_count,graduation,education_form,relation,education_status,langs,life_main,people_main,city,last_seen,occupation_type,occupation_name,career_start,career_end,result
64827,2,20.12,1,1.0,56.0,0.0,,0.0,Alumnus (Bachelor's),False,False,False,Domodedovo,2020-12-29 13:41:20,university,РосНОУ (ДФ),False,False,0
43991,2,11.11.1988,1,1.0,147.0,2008.0,Full-time,0.0,Alumnus (Specialist),Русский,0,0,Vladikavkaz,2020-07-09 01:27:17,,,False,False,0
90127,2,1.11.1989,1,1.0,206.0,2013.0,Full-time,4.0,Student (Bachelor's),Русский;English,6,2,Ryazan,2020-07-02 17:36:58,work,СТС,2003,False,0
44127,1,3.1.1990,0,1.0,716.0,2011.0,Full-time,1.0,Student (Bachelor's),Русский;English,6,5,Yaroslavl,2020-05-02 00:56:17,university,ЯГПУ им. К. Д. Ушинского (ЯГПИ),False,False,1
46000,2,6.10.1987,1,1.0,310.0,2016.0,Distance Learning,0.0,Student (Specialist),Русский,4,6,Saint Petersburg,2020-11-01 10:11:00,work,Планета Земля,1987,False,0
66527,2,31.8,1,1.0,49.0,2012.0,Distance Learning,5.0,Student (Bachelor's),Русский,False,False,Kremenchug,2020-04-30 10:50:38,work,Richo Polsca,2008,False,0
69871,2,,0,1.0,56.0,2007.0,Part-time,0.0,Alumnus (Specialist),Русский,False,False,Yekaterinburg,2020-07-16 07:31:34,university,УрГЮУ (бывш. УрГЮА),False,False,0
54237,2,,1,1.0,334.0,2014.0,Full-time,1.0,Alumnus (Specialist),Русский;Italiano,1,2,Evpatoria,2020-03-30 18:37:50,university,ХНУИ им. Котляревского,2014,2019,1
14031,2,9.8.1985,1,1.0,60.0,2008.0,Full-time,1.0,Alumnus (Specialist),Русский,4,2,Moscow,2020-06-25 19:23:08,work,МГТС,2003,False,0
24712,1,21.7.1983,0,1.0,708.0,2006.0,Full-time,4.0,Alumnus (Specialist),Русский,0,6,Moscow,2020-05-14 14:52:53,work,Музей истории Медицины МГМСУ им.А.И.Евдокимова,2018,False,1
85424,1,4.6.1988,0,1.0,169.0,2012.0,Distance Learning,0.0,Alumnus (Specialist),Русский,6,2,Sochi,2020-08-22 12:02:45,university,УрГПУ,2007,2020,1
97675,2,17.6.1920,0,1.0,89.0,1945.0,Full-time,1.0,PhD,English;Русский;العربية,8,1,Krasnodar,2020-10-30 21:26:24,university,КубГТУ,False,False,1
92627,2,2.5.1990,1,1.0,141.0,0.0,Full-time,0.0,PhD,Русский,False,False,Nur-Sultan/Astana,2020-06-06 17:17:59,,,False,False,0
13653,2,21.4,1,1.0,94.0,2010.0,Full-time,0.0,Student (Master's),False,1,2,Moscow,2020-03-25 00:54:34,university,University of Cambridge,False,False,1
26981,2,,0,1.0,410.0,2013.0,Full-time,4.0,Student (Specialist),Русский,1,2,Izhevsk,2020-04-13 09:41:32,work,"АО ""СРЗ""",2009,False,0
42352,1,22.3,1,1.0,293.0,2010.0,,0.0,Alumnus (Specialist),Русский,0,0,Kaliningrad,2020-04-08 07:20:30,university,ТюмГУ,False,False,1
75410,1,3.10.1988,0,1.0,398.0,2014.0,Distance Learning,0.0,Alumnus (Specialist),Русский,0,0,Perm,2020-09-01 14:01:28,work,GetJob - работа онлайн и в офисе,False,False,1
27325,1,2.8.1994,0,1.0,147.0,2018.0,Full-time,0.0,Alumnus (Master's),Русский;English,0,0,Moscow,2020-09-12 06:33:33,university,University of Edinburgh,False,False,0
68508,1,3.12.1991,0,1.0,394.0,2015.0,Full-time,1.0,Alumnus (Specialist),Українська;Русский;English,4,1,Toronto,2020-10-01 09:45:32,university,"ХНУРЭ (бывш. ХИРЭ, ХТУРЭ)",False,False,0
34622,1,22.10,0,1.0,83.0,1980.0,Full-time,4.0,Alumnus (Specialist),Русский,False,False,,2020-02-05 11:57:40,work,Калининградский морской рыбный порт,1985,False,1
47087,2,22.10.1978,1,1.0,75.0,2001.0,Full-time,4.0,Alumnus (Specialist),Русский,False,False,,2020-05-21 06:25:58,work,"ООО ""ПроектПоволжья""",2001,False,0
9545,1,8.3.1993,0,1.0,904.0,2015.0,Full-time,0.0,Student (Specialist),Русский;English;Татарча,1,2,Moscow,2020-04-24 22:43:33,university,УГНТУ,False,False,1
11366,1,,1,1.0,9.0,2010.0,Full-time,0.0,Alumnus (Bachelor's),False,False,False,Moscow,2020-07-23 11:48:56,work,Образовательный проект для студентов.Антиплагиат,2007,False,1
68405,2,1.4.1991,1,1.0,27.0,2013.0,Full-time,1.0,Student (Specialist),False,0,0,Moscow,2020-07-01 22:03:45,university,МАДИ,False,False,0
24016,2,26.4.1989,1,1.0,284.0,2015.0,Distance Learning,4.0,Student (Specialist),False,False,False,Zavolzhye,2020-08-07 08:10:34,university,ИГЭУ им. Ленина,False,False,0
69148,2,3.1,1,1.0,1050.0,2018.0,Full-time,7.0,Student (Specialist),False,6,5,,2020-01-25 08:07:49,university,СПбПУ Петра Великого (Политех),False,False,0
65502,2,14.5.1988,1,1.0,1060.0,0.0,Distance Learning,1.0,Alumnus (Specialist),Русский,False,False,Borisov,2020-12-23 04:05:31,work,"Реклама в группах ВК, Инсте, ОК. instagram.com/bylbaborisov/ ok.ru/bylbaborisov vk.com/bylbaborisov ОХВАТ ~100.000-150.000 чел",False,False,0
10365,1,7.5.1992,0,1.0,862.0,2015.0,,0.0,Alumnus (Bachelor's),Русский,0,0,Saint Petersburg,2020-07-17 21:40:34,work,СТС,False,False,1
3669,1,10.9.1991,0,1.0,267.0,2014.0,Full-time,0.0,Alumnus (Specialist),Русский,0,6,,2020-10-04 02:11:09,university,КФ СПбУ МВД РФ (бывш. КЮИ МВД РФ),False,False,1
63593,2,,0,1.0,341.0,0.0,Full-time,4.0,Student (Bachelor's),Русский,0,0,Rostov-on-Don,2020-08-09 18:13:16,university,ДГТУ,False,False,0
92461,2,11.3.1989,0,1.0,94.0,2011.0,Full-time,0.0,Alumnus (Specialist),Русский;English,6,6,Sterlitamak,2020-10-31 17:44:09,university,БашГУ (СФ),False,False,0
65131,2,16.10,1,1.0,220.0,2014.0,Full-time,4.0,Student (Specialist),False,0,0,Kazan,2020-04-12 18:35:02,university,КНИТУ-КАИ им. А. Н. Туполева,False,False,1
83547,2,2.1.1990,0,1.0,140.0,2012.0,Full-time,4.0,Alumnus (Specialist),Русский,5,2,Armavir,2020-12-02 07:48:54,university,АГПУ (бывш. АГПА),False,False,1
77931,1,21.10,1,1.0,225.0,0.0,,1.0,Alumnus (Specialist),Русский;English,6,6,Kislovodsk,2020-01-02 17:16:29,university,МИРЭА (до 2015),2010,2004,1
14679,2,8.9.1993,0,1.0,170.0,2015.0,Full-time,4.0,Student (Bachelor's),Русский;English;فارسی;한국어;Français,5,2,Vorotynets,2020-02-22 04:44:09,work,Hobby Hub | Миниатюра,False,False,0
36879,1,8.9,1,1.0,311.0,2013.0,Distance Learning,7.0,Undergraduate applicant,Русский,0,0,Remmash,2020-07-06 08:13:26,work,"""Адвекс-Московский"" - агентство недвижимости",False,False,1
42827,1,18.1,1,1.0,124.0,2009.0,Full-time,4.0,Student (Specialist),Русский,False,False,Odessa,2020-03-22 17:40:33,university,"ОНАПТ (бывш. ОГАПТ, ОТИПП им. Ломоносова)",False,False,1
65964,2,20.6.1988,1,1.0,354.0,1988.0,Part-time,0.0,PhD,Русский,1,2,,2020-05-18 11:22:07,work,Wintera - окна могут быть гордостью!,2014,False,0
58287,2,16.12.1989,1,1.0,65.0,2011.0,Full-time,0.0,Student (Bachelor's),False,False,False,Almaty,2020-06-16 17:20:39,university,КазНУ им. аль-Фараби (бывш. КазГУ им. Кирова),False,False,0
96748,2,,0,1.0,19.0,2008.0,Distance Learning,0.0,Alumnus (Bachelor's),False,False,False,Cherkassy,2020-02-18 21:21:01,university,УСЗ (ЧФ),False,False,0
19718,2,15.10,1,1.0,922.0,2014.0,Full-time,0.0,Student (Specialist),Русский,0,0,Krasnoyarsk,2020-02-10 15:21:43,university,"СГИИ (бывш. КГИИ, КГАМиТ)",2016,2019,1
53398,2,14.3.1979,0,1.0,258.0,2010.0,Distance Learning,4.0,Alumnus (Master's),Русский;English,6,0,Omsk,2020-07-25 08:17:17,university,ОмГУ им. Достоевского,False,False,0
51256,1,,1,1.0,364.0,2015.0,,0.0,Alumnus (Master's),False,False,False,Saint Petersburg,2020-03-24 00:57:49,university,СПбПУ Петра Великого (Политех),False,False,1
86728,1,10.5,1,1.0,605.0,2010.0,Full-time,0.0,Student (Bachelor's),Русский,6,2,Moscow,2020-02-27 02:25:35,work,"ООО ""Природа""",2011,2013,0
77183,2,9.9.1988,0,1.0,163.0,2009.0,Full-time,4.0,Alumnus (Bachelor's),Русский,0,0,Ulyanovsk,2020-02-18 03:22:35,university,УлГТУ,False,False,0
75163,2,31.1.1959,1,1.0,45.0,1986.0,Distance Learning,1.0,Alumnus (Master's),Русский,False,False,Toronto,2020-06-19 23:40:52,university,СЗТУ (бывш. СЗПИ),False,False,0
87602,1,1.1,0,1.0,340.0,2011.0,Full-time,0.0,Alumnus (Specialist),Русский;Ελληνικά;Беларуская;Башҡортса;Polski;Қазақша;English,0,2,,2020-07-15 09:24:15,university,ОмЭИ,2008,2013,1
74320,2,29.11.1983,0,1.0,79.0,2007.0,Full-time,1.0,Alumnus (Specialist),False,1,2,Omsk,2020-09-21 02:41:25,university,ОмГТУ,False,False,0
25,2,21.12.1991,0,1.0,93.0,2013.0,Full-time,0.0,Student (Specialist),Русский,0,0,Saint Petersburg,2020-11-20 01:39:10,university,ПсковГУ,False,False,0
52462,1,17.12,1,1.0,965.0,2017.0,Full-time,4.0,Student (Bachelor's),Русский;English;Français,1,0,Moscow,2020-05-08 21:13:30,work,Официальная группа ГБОУ Школа №2120,False,False,1
83101,2,31.8.1987,1,1.0,136.0,2009.0,Full-time,4.0,Alumnus (Specialist),False,0,0,Samara,2020-02-02 03:29:18,work,ММУ ГСП №1,2010,False,0
78251,2,8.4,0,1.0,1243.0,2016.0,Distance Learning,4.0,Alumnus (Bachelor's),Русский,1,2,Kaliningrad,2020-03-07 22:29:24,university,МЭСИ (КФ),False,False,0
58108,2,20.5,0,1.0,70.0,2012.0,Full-time,0.0,Alumnus (Specialist),Русский,1,2,Rybnitsa,2020-08-27 07:45:42,university,Рыбницкий филиал Северо-Западного государственного заочного технического университета (СЗГЗТУ РФ),False,False,0
79134,1,27.4.1992,1,1.0,7548.0,2013.0,Full-time,0.0,Alumnus (Bachelor's),Русский,6,1,Kazan,2020-03-04 01:16:45,university,КФУ (бывш. КГУ им. Ульянова-Ленина),False,False,0
59763,2,1.2.1984,1,1.0,208.0,2006.0,Full-time,4.0,Alumnus (Specialist),Русский;Башҡортса;English;Türkçe,1,2,Akyar,2020-12-25 23:26:51,university,МГТУ им. Г. И. Носова,False,False,0
43290,1,23.11.1983,1,1.0,235.0,2005.0,Full-time,4.0,Alumnus (Specialist),Русский,False,False,Saint Petersburg,2020-02-25 17:55:09,work,да,2005,False,1
39010,2,19.8,0,1.0,138.0,2006.0,Full-time,0.0,Alumnus (Bachelor's),Русский,False,False,Rokitnoe,2020-03-28 23:34:09,university,НУБиП Украины (бывш. НАУ),False,False,0
39647,1,16.2,1,1.0,233.0,2020.0,,4.0,Student (Master's),Русский;English,0,0,Moscow,2020-06-11 03:28:14,university,НИУ ВШЭ (ГУ-ВШЭ),False,False,1
56935,2,24.8,0,1.0,1142.0,2012.0,Full-time,0.0,Alumnus (Specialist),Русский,0,0,Orenburg,2020-08-20 06:40:05,university,ОГПУ (бывш. ОГПИ им. Чкалова),False,False,0
21015,1,10.3,0,1.0,705.0,2010.0,Full-time,0.0,Alumnus (Specialist),Русский,0,0,Velsk,2020-02-08 19:17:37,university,МИТХТ,False,False,1
65444,2,26.12.1987,1,1.0,117.0,2017.0,Distance Learning,0.0,Student (Bachelor's),Русский;Українська;English,1,2,Kharkiv,2020-07-04 06:24:38,university,НАУ им. Н. Е. Жуковского «ХАИ»,False,False,0
98767,1,22.5.1994,1,1.0,2397.0,2016.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English;Français,1,2,Moscow,2020-05-14 00:55:36,university,МГЛУ (бывш. МГПИИЯ им. Мориса Тореза),2015,False,1
19396,2,7.4.1980,0,1.0,21.0,2002.0,Full-time,4.0,Alumnus (Specialist),Русский,1,2,Poltava,2020-09-03 21:16:47,university,"ПУЭТ (бывш. ПУПКУ, ПКИ)",2004,2014,0
91926,2,27.10,1,1.0,112.0,2000.0,Full-time,1.0,Alumnus (Specialist),Русский,6,2,Yalta,2020-02-02 20:18:01,work,๑۩۩๑ Походы по Горному Крыму c Аборигеном ๑۩۩๑,False,False,0
76946,2,8.9.1988,0,1.0,147.0,2013.0,Full-time,0.0,Alumnus (Master's),Русский,False,False,Oryol,2020-10-21 19:56:10,work,"БУ ОО ""МР БТИ""",2007,False,0
13979,2,20.9.1982,1,1.0,58.0,2005.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Belgorod,2020-03-14 02:02:48,work,Белгороддорстрой,2007,False,0
49578,2,7.5.1989,1,1.0,66.0,2008.0,Full-time,8.0,Alumnus (Specialist),Русский,0,0,Vorkuta,2020-02-27 10:24:19,work,"Кальянная ""Tabakov Lounge""",2012,False,0
77318,2,4.10.1989,0,1.0,153.0,2012.0,Full-time,4.0,Student (Specialist),Русский,0,0,Kazan,2020-08-13 05:30:41,university,"КНИТУ (бывш. КГТУ, КХТИ)",False,False,1
54822,1,15.12,0,1.0,243.0,2014.0,Full-time,0.0,Alumnus (Bachelor's),Русский;Español;English,0,0,Moscow,2020-01-21 04:24:48,university,МГИМО МИД России,False,False,1
85029,1,,1,0.0,16.0,0.0,Distance Learning,0.0,Student (Specialist),Русский,6,6,Moscow,2020-01-05 09:50:13,,,False,False,1
58101,2,2.1.1987,1,1.0,349.0,2010.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English;Español;Lingua Latina,5,1,Naro-Fominsk,2020-09-15 20:43:46,university,"МФПУ «Синергия» (бывш. МФПА, ММИЭИФП)",2004,2011,1
32179,1,,0,1.0,757.0,2014.0,Full-time,1.0,Student (Specialist),Русский;English,0,0,Moscow,2020-02-27 19:52:40,university,СамГМУ,2015,False,1
54325,2,28.10,0,1.0,109.0,2015.0,Distance Learning,0.0,Alumnus (Bachelor's),Русский,False,False,Saint Petersburg,2020-08-23 18:23:57,university,СПбГТИ (ТУ),False,False,0
37776,2,20.10,1,1.0,1634.0,2017.0,Full-time,0.0,Student (Specialist),Русский,6,6,Moscow,2020-07-14 09:16:35,work,Swing Bridge,2011,False,0
90224,2,,0,1.0,50.0,2010.0,Full-time,1.0,PhD,Русский,False,False,Navapolatsk,2020-08-31 11:31:32,university,БНТУ (Политех),False,False,0
97503,1,31.1,1,1.0,526.0,2020.0,Full-time,0.0,Student (Bachelor's),Русский;Tiếng Việt;English;한국어;Français;Español;日本語,0,0,Moscow,2020-01-17 21:34:57,university,Финансовый университет при Правительстве РФ (бывш. ФА при Правительстве РФ),False,False,1
96062,2,,0,1.0,203.0,2014.0,Distance Learning,4.0,Alumnus (Master's),False,0,0,,2020-07-18 17:07:52,,,False,False,0
89438,1,29.7.1989,1,1.0,288.0,2013.0,Full-time,1.0,Student (Specialist),Русский,0,6,Dmitrov,2020-11-03 23:21:23,university,"Днепровская политехника (бывш. НГУ, ДГИ им. Артёма)",False,False,1
99924,2,20.10.1990,0,1.0,81.0,2014.0,Full-time,0.0,Student (Master's),Русский,0,0,Moscow,2020-03-29 23:56:24,university,МГУПП,False,False,0
70587,2,26.2.1987,0,1.0,89.0,2009.0,Full-time,4.0,Student (Specialist),Русский,0,0,Moscow,2020-06-24 11:59:24,university,ПАГС им. Столыпина,2005,2010,0
51480,1,17.9.1991,0,1.0,336.0,0.0,Full-time,6.0,Student (Specialist),Русский;Беларуская,0,0,Minsk,2020-03-24 05:46:06,university,БГПУ им. М. Танка,False,False,1
61425,1,4.6,0,1.0,172.0,2013.0,Full-time,4.0,Student (Specialist),False,0,0,Khabarovsk,2020-09-18 06:44:49,university,"ХГУЭП (бывш. ХГАЭП, ХИНХ)",False,False,1
56294,1,21.7.1921,1,1.0,283.0,0.0,Full-time,0.0,Student (Bachelor's),Русский,False,False,Novosibirsk,2020-09-11 03:52:19,university,КрасГАУ,False,False,1
1807,1,19.3,0,1.0,202.0,2006.0,,4.0,Alumnus (Specialist),False,False,False,Moscow,2020-10-13 04:29:56,university,ВГНА,False,False,1
83171,1,10.3,1,1.0,549.0,2014.0,Full-time,6.0,Alumnus (Bachelor's),Русский;English,1,0,Sochi,2020-05-21 03:43:27,university,КубГУ,False,False,1
98062,1,12.7,0,1.0,572.0,0.0,Distance Learning,0.0,Alumnus (Specialist),Русский,False,False,Arkhangelsk,2020-03-28 19:33:23,work,Культурный центр «Северный»,False,False,1
20135,2,31.7.1991,0,1.0,70.0,2015.0,Distance Learning,4.0,Student (Specialist),Русский,5,2,Podolsk,2020-11-05 03:48:25,work,Express Card,2007,False,0
54597,2,22.5.1987,1,1.0,185.0,2020.0,,1.0,Alumnus (Bachelor's),Русский,0,0,Moscow,2020-03-08 03:25:00,university,РосНОУ,2009,False,0
34801,2,28.11.1983,0,1.0,94.0,2010.0,Part-time,4.0,Alumnus (Specialist),Русский,6,2,Moscow,2020-02-05 05:45:05,university,МАДИ,False,False,0
67025,2,12.6.1990,1,1.0,120.0,0.0,Full-time,4.0,Student (Bachelor's),Русский,False,False,Minsk,2020-07-19 16:22:43,work,"ЗАО ""Меридиан""",2008,False,0
58437,2,18.1.1990,0,1.0,81.0,2017.0,Distance Learning,4.0,Alumnus (Bachelor's),Русский,0,0,Navapolatsk,2020-12-22 21:28:50,university,ПГУ,False,False,0
91900,1,4.4,1,1.0,224.0,2008.0,Full-time,0.0,Alumnus (Specialist),False,False,False,Moscow,2020-04-26 23:27:05,work,hh.ru: работа есть всегда,2008,False,1
83992,1,26.6.1957,1,1.0,87.0,1986.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Saint Petersburg,2020-10-24 03:03:52,university,СПбГЭУ,False,False,1
58847,2,,0,1.0,62.0,2009.0,Full-time,0.0,Student (Bachelor's),Русский;Українська;English,6,1,Kropivnitsky / Kirovograd,2020-10-30 05:37:49,university,"ЛА НАУ (бывш. КЛА НАУ, ГЛАУ, КВЛУ ГА)",2008,2012,0
79743,2,28.12,1,1.0,1136.0,2011.0,Full-time,0.0,Student (Specialist),Русский,5,2,Ufa,2020-06-02 12:09:54,work,МБОУ Лицей №52,2007,False,1
28003,1,5.4.1991,1,1.0,417.0,2018.0,Full-time,0.0,Student (Master's),Русский;English,6,6,Saint Petersburg,2020-02-26 06:30:28,university,КГМУ,2012,False,1
26441,1,4.6,1,1.0,67.0,2002.0,Full-time,4.0,Alumnus (Master's),False,False,False,,2020-10-21 08:13:36,university,КемГУ,False,False,1
91896,2,20.4,0,1.0,273.0,0.0,Full-time,0.0,Alumnus (Bachelor's),Русский,6,1,Krasnoyarsk,2020-06-07 09:08:01,university,СибГАУ им. М. Ф. Решетнева,False,False,1
56521,2,30.1.1982,1,1.0,71.0,2004.0,Full-time,1.0,Alumnus (Specialist),False,False,False,Norilsk,2020-02-13 10:57:31,work,Норникель,2005,False,0
26234,1,,0,1.0,10.0,2014.0,Full-time,0.0,Alumnus (Specialist),False,5,1,,2020-12-07 04:38:39,work,Свобода личности,2014,False,1
62085,2,14.4.1984,0,1.0,104.0,2006.0,Full-time,4.0,Alumnus (Specialist),Русский,1,5,Ivanovo,2020-09-18 04:54:12,university,ИГАСУ (бывш. ИИСИ),False,False,0
46431,2,14.9.1985,1,1.0,109.0,2007.0,Full-time,4.0,Alumnus (Specialist),Русский,False,False,Chita,2020-12-02 05:18:33,university,ЗабГУ (бывш. ЧитГУ),False,False,0
50167,1,9.7.1959,0,1.0,55.0,1982.0,Full-time,0.0,Alumnus (Master's),False,False,False,Nevinnomyssk,2020-08-29 17:50:24,university,СПбГУНиПТ,False,False,1
34003,1,,0,1.0,373.0,2013.0,Part-time,0.0,Alumnus (Specialist),Русский,6,2,,2020-05-09 02:25:31,university,Финансовый университет при Правительстве РФ (бывш. ФА при Правительстве РФ),False,False,1
85870,1,20.2.1989,1,1.0,222.0,2011.0,Full-time,7.0,Alumnus (Specialist),Русский;English;Español,0,0,Moscow,2020-04-09 05:23:41,university,ИМЦ,False,False,1
35993,1,6.12.1986,0,1.0,292.0,2010.0,Full-time,4.0,Alumnus (Specialist),Русский,0,2,Chita,2020-07-17 12:47:53,university,ЧГМА,2012,False,1
59234,2,1.4,0,1.0,252.0,2017.0,Full-time,0.0,Student (Bachelor's),Русский;English,6,1,Kazan,2020-09-21 11:07:11,university,КНИТУ-КАИ им. А. Н. Туполева,False,False,0
19308,2,30.11.1994,0,1.0,289.0,2016.0,Full-time,0.0,Alumnus (Specialist),Русский;Українська;English;Deutsch,0,0,Odessa,2020-05-10 13:41:02,university,"ОНПУ (бывш. ОГПУ, ОПИ)",False,False,1
